,Region,Country,Country_Code,Lat,Long,Date,Confirmed,Recovered,Deaths,Population
23949,Unknow,Tanzania,TZA,-6.369,34.8888,2020-03-12,0,0,0,55572201.0
23479,Unknow,Tanzania,TZA,-6.369,34.8888,2020-03-11,0,0,0,55572201.0
23009,Unknow,Tanzania,TZA,-6.369,34.8888,2020-03-10,0,0,0,55572201.0
22539,Unknow,Tanzania,TZA,-6.369,34.8888,2020-03-09,0,0,0,55572201.0
22069,Unknow,Tanzania,TZA,-6.369,34.8888,2020-03-08,0,0,0,55572201.0
21599,Unknow,Tanzania,TZA,-6.369,34.8888,2020-03-07,0,0,0,55572201.0
21129,Unknow,Tanzania,TZA,-6.369,34.8888,2020-03-06,0,0,0,55572201.0
20659,Unknow,Tanzania,TZA,-6.369,34.8888,2020-03-05,0,0,0,55572201.0
20189,Unknow,Tanzania,TZA,-6.369,34.8888,2020-03-04,0,0,0,55572201.0
19719,Unknow,Tanzania,TZA,-6.369,34.8888,2020-03-03,0,0,0,55572201.0
19249,Unknow,Tanzania,TZA,-6.369,34.8888,2020-03-02,0,0,0,55572201.0
18779,Unknow,Tanzania,TZA,-6.369,34.8888,2020-03-01,0,0,0,55572201.0
18309,Unknow,Tanzania,TZA,-6.369,34.8888,2020-02-29,0,0,0,55572201.0
17839,Unknow,Tanzania,TZA,-6.369,34.8888,2020-02-28,0,0,0,55572201.0
17369,Unknow,Tanzania,TZA,-6.369,34.8888,2020-02-27,0,0,0,55572201.0
16899,Unknow,Tanzania,TZA,-6.369,34.8888,2020-02-26,0,0,0,55572201.0
16429,Unknow,Tanzania,TZA,-6.369,34.8888,2020-02-25,0,0,0,55572201.0
15959,Unknow,Tanzania,TZA,-6.369,34.8888,2020-02-24,0,0,0,55572201.0
15489,Unknow,Tanzania,TZA,-6.369,34.8888,2020-02-23,0,0,0,55572201.0
15019,Unknow,Tanzania,TZA,-6.369,34.8888,2020-02-22,0,0,0,55572201.0
14549,Unknow,Tanzania,TZA,-6.369,34.8888,2020-02-21,0,0,0,55572201.0
14079,Unknow,Tanzania,TZA,-6.369,34.8888,2020-02-20,0,0,0,55572201.0
13609,Unknow,Tanzania,TZA,-6.369,34.8888,2020-02-19,0,0,0,55572201.0
13139,Unknow,Tanzania,TZA,-6.369,34.8888,2020-02-18,0,0,0,55572201.0
12669,Unknow,Tanzania,TZA,-6.369,34.8888,2020-02-17,0,0,0,55572201.0
26790,Unknow,Thailand,THA,15.0,101.0,2020-03-19,272,42,1,68863514.0
26320,Unknow,Thailand,THA,15.0,101.0,2020-03-18,212,42,1,68863514.0
25850,Unknow,Thailand,THA,15.0,101.0,2020-03-17,177,41,1,68863514.0
25380,Unknow,Thailand,THA,15.0,101.0,2020-03-16,147,35,1,68863514.0
24910,Unknow,Thailand,THA,15.0,101.0,2020-03-15,114,35,1,68863514.0
24440,Unknow,Thailand,THA,15.0,101.0,2020-03-14,82,35,1,68863514.0
23970,Unknow,Thailand,THA,15.0,101.0,2020-03-13,75,35,1,68863514.0
23500,Unknow,Thailand,THA,15.0,101.0,2020-03-12,70,34,1,68863514.0
23030,Unknow,Thailand,THA,15.0,101.0,2020-03-11,59,34,1,68863514.0
22560,Unknow,Thailand,THA,15.0,101.0,2020-03-10,53,33,1,68863514.0
22090,Unknow,Thailand,THA,15.0,101.0,2020-03-09,50,31,1,68863514.0
21620,Unknow,Thailand,THA,15.0,101.0,2020-03-08,50,31,1,68863514.0
21150,Unknow,Thailand,THA,15.0,101.0,2020-03-07,50,31,1,68863514.0
20680,Unknow,Thailand,THA,15.0,101.0,2020-03-06,48,31,1,68863514.0
20210,Unknow,Thailand,THA,15.0,101.0,2020-03-05,47,31,1,68863514.0
19740,Unknow,Thailand,THA,15.0,101.0,2020-03-04,43,31,1,68863514.0
19270,Unknow,Thailand,THA,15.0,101.0,2020-03-03,43,31,1,68863514.0
18800,Unknow,Thailand,THA,15.0,101.0,2020-03-02,43,31,1,68863514.0
18330,Unknow,Thailand,THA,15.0,101.0,2020-03-01,42,28,1,68863514.0
17860,Unknow,Thailand,THA,15.0,101.0,2020-02-29,42,28,0,68863514.0
17390,Unknow,Thailand,THA,15.0,101.0,2020-02-28,41,28,0,68863514.0
16920,Unknow,Thailand,THA,15.0,101.0,2020-02-27,40,22,0,68863514.0
16450,Unknow,Thailand,THA,15.0,101.0,2020-02-26,40,22,0,68863514.0
15980,Unknow,Thailand,THA,15.0,101.0,2020-02-25,37,22,0,68863514.0
15510,Unknow,Thailand,THA,15.0,101.0,2020-02-24,35,21,0,68863514.0
15040,Unknow,Thailand,THA,15.0,101.0,2020-02-23,35,21,0,68863514.0
14570,Unknow,Thailand,THA,15.0,101.0,2020-02-22,35,17,0,68863514.0
14100,Unknow,Thailand,THA,15.0,101.0,2020-02-21,35,17,0,68863514.0
13630,Unknow,Thailand,THA,15.0,101.0,2020-02-20,35,15,0,68863514.0
13160,Unknow,Thailand,THA,15.0,101.0,2020-02-19,35,15,0,68863514.0
12690,Unknow,Thailand,THA,15.0,101.0,2020-02-18,35,15,0,68863514.0
12220,Unknow,Thailand,THA,15.0,101.0,2020-02-17,35,15,0,68863514.0
26875,Unknow,Togo,TGO,8.6195,0.8248,2020-03-19,1,0,0,7606374.0
26405,Unknow,Togo,TGO,8.6195,0.8248,2020-03-18,1,0,0,7606374.0
25935,Unknow,Togo,TGO,8.6195,0.8248,2020-03-17,1,0,0,7606374.0
25465,Unknow,Togo,TGO,8.6195,0.8248,2020-03-16,1,0,0,7606374.0
24995,Unknow,Togo,TGO,8.6195,0.8248,2020-03-15,1,0,0,7606374.0
24525,Unknow,Togo,TGO,8.6195,0.8248,2020-03-14,1,0,0,7606374.0
24055,Unknow,Togo,TGO,8.6195,0.8248,2020-03-13,1,0,0,7606374.0
23585,Unknow,Togo,TGO,8.6195,0.8248,2020-03-12,1,0,0,7606374.0
23115,Unknow,Togo,TGO,8.6195,0.8248,2020-03-11,1,0,0,7606374.0
22645,Unknow,Togo,TGO,8.6195,0.8248,2020-03-10,1,0,0,7606374.0
22175,Unknow,Togo,TGO,8.6195,0.8248,2020-03-09,1,0,0,7606374.0
21705,Unknow,Togo,TGO,8.6195,0.8248,2020-03-08,1,0,0,7606374.0
21235,Unknow,Togo,TGO,8.6195,0.8248,2020-03-07,1,0,0,7606374.0
20765,Unknow,Togo,TGO,8.6195,0.8248,2020-03-06,1,0,0,7606374.0
20295,Unknow,Togo,TGO,8.6195,0.8248,2020-03-05,0,0,0,7606374.0
19825,Unknow,Togo,TGO,8.6195,0.8248,2020-03-04,0,0,0,7606374.0
19355,Unknow,Togo,TGO,8.6195,0.8248,2020-03-03,0,0,0,7606374.0
18885,Unknow,Togo,TGO,8.6195,0.8248,2020-03-02,0,0,0,7606374.0
18415,Unknow,Togo,TGO,8.6195,0.8248,2020-03-01,0,0,0,7606374.0
17945,Unknow,Togo,TGO,8.6195,0.8248,2020-02-29,0,0,0,7606374.0
17475,Unknow,Togo,TGO,8.6195,0.8248,2020-02-28,0,0,0,7606374.0
17005,Unknow,Togo,TGO,8.6195,0.8248,2020-02-27,0,0,0,7606374.0
16535,Unknow,Togo,TGO,8.6195,0.8248,2020-02-26,0,0,0,7606374.0
16065,Unknow,Togo,TGO,8.6195,0.8248,2020-02-25,0,0,0,7606374.0
15595,Unknow,Togo,TGO,8.6195,0.8248,2020-02-24,0,0,0,7606374.0
15125,Unknow,Togo,TGO,8.6195,0.8248,2020-02-23,0,0,0,7606374.0
14655,Unknow,Togo,TGO,8.6195,0.8248,2020-02-22,0,0,0,7606374.0
14185,Unknow,Togo,TGO,8.6195,0.8248,2020-02-21,0,0,0,7606374.0
13715,Unknow,Togo,TGO,8.6195,0.8248,2020-02-20,0,0,0,7606374.0
13245,Unknow,Togo,TGO,8.6195,0.8248,2020-02-19,0,0,0,7606374.0
12775,Unknow,Togo,TGO,8.6195,0.8248,2020-02-18,0,0,0,7606374.0
12305,Unknow,Togo,TGO,8.6195,0.8248,2020-02-17,0,0,0,7606374.0
27211,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-03-19,9,0,0,1364962.0
26741,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-03-18,7,0,0,1364962.0
26271,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-03-17,5,0,0,1364962.0
25801,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-03-16,4,0,0,1364962.0
25331,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-03-15,2,0,0,1364962.0
24861,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-03-14,2,0,0,1364962.0
24391,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-03-13,0,0,0,1364962.0
23921,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-03-12,0,0,0,1364962.0
23451,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-03-11,0,0,0,1364962.0
22981,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-03-10,0,0,0,1364962.0
22511,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-03-09,0,0,0,1364962.0
22041,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-03-08,0,0,0,1364962.0
21571,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-03-07,0,0,0,1364962.0
21101,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-03-06,0,0,0,1364962.0
20631,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-03-05,0,0,0,1364962.0
20161,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-03-04,0,0,0,1364962.0
19691,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-03-03,0,0,0,1364962.0
19221,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-03-02,0,0,0,1364962.0
18751,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-03-01,0,0,0,1364962.0
18281,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-02-29,0,0,0,1364962.0
17811,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-02-28,0,0,0,1364962.0
17341,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-02-27,0,0,0,1364962.0
16871,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-02-26,0,0,0,1364962.0
16401,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-02-25,0,0,0,1364962.0
15931,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-02-24,0,0,0,1364962.0
15461,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-02-23,0,0,0,1364962.0
14991,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-02-22,0,0,0,1364962.0
14521,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-02-21,0,0,0,1364962.0
14051,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-02-20,0,0,0,1364962.0
13581,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-02-19,0,0,0,1364962.0
13111,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-02-18,0,0,0,1364962.0
12641,Unknow,Trinidad and Tobago,TTO,10.6918,-61.2225,2020-02-17,0,0,0,1364962.0
26864,Unknow,Tunisia,TUN,34.0,9.0,2020-03-19,39,0,1,11403248.0
26394,Unknow,Tunisia,TUN,34.0,9.0,2020-03-18,29,0,0,11403248.0
25924,Unknow,Tunisia,TUN,34.0,9.0,2020-03-17,24,0,0,11403248.0
25454,Unknow,Tunisia,TUN,34.0,9.0,2020-03-16,20,0,0,11403248.0
24984,Unknow,Tunisia,TUN,34.0,9.0,2020-03-15,18,0,0,11403248.0
24514,Unknow,Tunisia,TUN,34.0,9.0,2020-03-14,18,0,0,11403248.0
24044,Unknow,Tunisia,TUN,34.0,9.0,2020-03-13,16,0,0,11403248.0
23574,Unknow,Tunisia,TUN,34.0,9.0,2020-03-12,7,0,0,11403248.0
23104,Unknow,Tunisia,TUN,34.0,9.0,2020-03-11,7,0,0,11403248.0
22634,Unknow,Tunisia,TUN,34.0,9.0,2020-03-10,5,0,0,11403248.0
22164,Unknow,Tunisia,TUN,34.0,9.0,2020-03-09,2,0,0,11403248.0
21694,Unknow,Tunisia,TUN,34.0,9.0,2020-03-08,2,0,0,11403248.0
21224,Unknow,Tunisia,TUN,34.0,9.0,2020-03-07,1,0,0,11403248.0
20754,Unknow,Tunisia,TUN,34.0,9.0,2020-03-06,1,0,0,11403248.0
20284,Unknow,Tunisia,TUN,34.0,9.0,2020-03-05,1,0,0,11403248.0
19814,Unknow,Tunisia,TUN,34.0,9.0,2020-03-04,1,0,0,11403248.0
19344,Unknow,Tunisia,TUN,34.0,9.0,2020-03-03,0,0,0,11403248.0
18874,Unknow,Tunisia,TUN,34.0,9.0,2020-03-02,0,0,0,11403248.0
18404,Unknow,Tunisia,TUN,34.0,9.0,2020-03-01,0,0,0,11403248.0
17934,Unknow,Tunisia,TUN,34.0,9.0,2020-02-29,0,0,0,11403248.0
17464,Unknow,Tunisia,TUN,34.0,9.0,2020-02-28,0,0,0,11403248.0
16994,Unknow,Tunisia,TUN,34.0,9.0,2020-02-27,0,0,0,11403248.0
16524,Unknow,Tunisia,TUN,34.0,9.0,2020-02-26,0,0,0,11403248.0
16054,Unknow,Tunisia,TUN,34.0,9.0,2020-02-25,0,0,0,11403248.0
15584,Unknow,Tunisia,TUN,34.0,9.0,2020-02-24,0,0,0,11403248.0
15114,Unknow,Tunisia,TUN,34.0,9.0,2020-02-23,0,0,0,11403248.0
14644,Unknow,Tunisia,TUN,34.0,9.0,2020-02-22,0,0,0,11403248.0
14174,Unknow,Tunisia,TUN,34.0,9.0,2020-02-21,0,0,0,11403248.0
13704,Unknow,Tunisia,TUN,34.0,9.0,2020-02-20,0,0,0,11403248.0
13234,Unknow,Tunisia,TUN,34.0,9.0,2020-02-19,0,0,0,11403248.0
12764,Unknow,Tunisia,TUN,34.0,9.0,2020-02-18,0,0,0,11403248.0
12294,Unknow,Tunisia,TUN,34.0,9.0,2020-02-17,0,0,0,11403248.0
26998,Unknow,Turkey,TUR,38.9637,35.2433,2020-03-19,192,0,3,79512426.0
26528,Unknow,Turkey,TUR,38.9637,35.2433,2020-03-18,98,0,1,79512426.0
26058,Unknow,Turkey,TUR,38.9637,35.2433,2020-03-17,47,0,1,79512426.0
25588,Unknow,Turkey,TUR,38.9637,35.2433,2020-03-16,18,0,0,79512426.0
25118,Unknow,Turkey,TUR,38.9637,35.2433,2020-03-15,6,0,0,79512426.0
24648,Unknow,Turkey,TUR,38.9637,35.2433,2020-03-14,5,0,0,79512426.0
24178,Unknow,Turkey,TUR,38.9637,35.2433,2020-03-13,5,0,0,79512426.0
23708,Unknow,Turkey,TUR,38.9637,35.2433,2020-03-12,1,0,0,79512426.0
23238,Unknow,Turkey,TUR,38.9637,35.2433,2020-03-11,1,0,0,79512426.0
22768,Unknow,Turkey,TUR,38.9637,35.2433,2020-03-10,0,0,0,79512426.0
22298,Unknow,Turkey,TUR,38.9637,35.2433,2020-03-09,0,0,0,79512426.0
21828,Unknow,Turkey,TUR,38.9637,35.2433,2020-03-08,0,0,0,79512426.0
21358,Unknow,Turkey,TUR,38.9637,35.2433,2020-03-07,0,0,0,79512426.0
20888,Unknow,Turkey,TUR,38.9637,35.2433,2020-03-06,0,0,0,79512426.0
20418,Unknow,Turkey,TUR,38.9637,35.2433,2020-03-05,0,0,0,79512426.0
19948,Unknow,Turkey,TUR,38.9637,35.2433,2020-03-04,0,0,0,79512426.0
19478,Unknow,Turkey,TUR,38.9637,35.2433,2020-03-03,0,0,0,79512426.0
19008,Unknow,Turkey,TUR,38.9637,35.2433,2020-03-02,0,0,0,79512426.0
18538,Unknow,Turkey,TUR,38.9637,35.2433,2020-03-01,0,0,0,79512426.0
18068,Unknow,Turkey,TUR,38.9637,35.2433,2020-02-29,0,0,0,79512426.0
17598,Unknow,Turkey,TUR,38.9637,35.2433,2020-02-28,0,0,0,79512426.0
17128,Unknow,Turkey,TUR,38.9637,35.2433,2020-02-27,0,0,0,79512426.0
16658,Unknow,Turkey,TUR,38.9637,35.2433,2020-02-26,0,0,0,79512426.0
16188,Unknow,Turkey,TUR,38.9637,35.2433,2020-02-25,0,0,0,79512426.0
15718,Unknow,Turkey,TUR,38.9637,35.2433,2020-02-24,0,0,0,79512426.0
15248,Unknow,Turkey,TUR,38.9637,35.2433,2020-02-23,0,0,0,79512426.0
